product_id,category_id,product_name,description,price,stock_quantity,created_at
991,22,슬랙스 Crimson 오버핏,강력한 멀티미디어 GUI,190400.0,22,2024-10-13 00:35:46
992,22,슬랙스 Snow 베이직,비전 있는 합성물 GUI,85200.0,98,2024-10-28 17:00:11
993,13,니트 SeaGreen 오버핏,원활한 지역적 모니터링,158700.0,22,2025-04-24 17:40:02
994,21,청바지 OliveDrab 슬림핏,독보적인 방향 연합,33300.0,38,2025-04-25 02:12:24
995,21,청바지 SkyBlue 오버핏,자동화된 실시간 모델,129200.0,62,2024-08-24 01:03:55
996,11,티셔츠 DarkSlateGray 베이직,확대된 중립형 벤치마크,184500.0,42,2024-10-22 09:53:04
997,11,티셔츠 Silver 슬림핏,강력한 고단계 정의,151300.0,38,2024-08-22 14:05:22
998,21,청바지 BlueViolet 슬림핏,융합력있는 수요 중심 프로토콜,78900.0,91,2025-04-10 23:14:54
999,11,티셔츠 DeepSkyBlue 슬림핏,줄어든 멀티미디어 보안구역,105100.0,7,2025-06-24 05:53:26
1000,41,스니커즈 Cyan 슬림핏,올바른 사이즈의 취약점 인코딩,71500.0,44,2024-11-20 14:18:07
